ID,Reason_for_absence,Month_of_absence,Day_of_the_week,Seasons,Transportation_expense,Distance_from_Residence_to_Work,Service_time,Age,Work_load_Average/day_,Hit_target,Disciplinary_failure,Education,Son,Social_drinker,Social_smoker,Pet,Weight,Height,Body_mass_index,Absenteeism_time_in_hours
33.0,23.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(226-253]\'','\'(23.8-28.5]\'','\'(12.2-15]\'','\'(45.6-48.7]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(82-87.2]\'','\'(-inf-166.3]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
9.0,25.0,'\'(2.4-3.6]\'',3.0,2.0,'\'(226-253]\'','\'(9.7-14.4]\'','\'(15-17.8]\'','\'(54.9-inf)\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(61.2-66.4]\'','\'(169.6-172.9]\'','\'(20.9-22.8]\'','\'(-inf-12]\''
33.0,25.0,'\'(2.4-3.6]\'',3.0,2.0,'\'(226-253]\'','\'(23.8-28.5]\'','\'(12.2-15]\'','\'(45.6-48.7]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(82-87.2]\'','\'(-inf-166.3]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
9.0,12.0,'\'(2.4-3.6]\'',3.0,2.0,'\'(226-253]\'','\'(9.7-14.4]\'','\'(15-17.8]\'','\'(54.9-inf)\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(61.2-66.4]\'','\'(169.6-172.9]\'','\'(20.9-22.8]\'','\'(108-inf)\''
3.0,27.0,'\'(2.4-3.6]\'',4.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
28.0,27.0,'\'(2.4-3.6]\'',5.0,2.0,'\'(199-226]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(22.8-24.7]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',5.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
28.0,25.0,'\'(2.4-3.6]\'',5.0,2.0,'\'(199-226]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(22.8-24.7]\'','\'(-inf-12]\''
22.0,27.0,'\'(2.4-3.6]\'',6.0,2.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
25.0,25.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(226-253]\'','\'(14.4-19.1]\'','\'(6.6-9.4]\'','\'(30.1-33.2]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(71.6-76.8]\'','\'(176.2-179.5]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
10.0,19.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(334-361]\'','\'(47.3-inf)\'','\'(-inf-3.8]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(3.2-4]\'','\'(76.8-82]\'','\'(169.6-172.9]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
3.0,13.0,'\'(2.4-3.6]\'',3.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',4.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',5.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
22.0,27.0,'\'(2.4-3.6]\'',6.0,2.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
3.0,10.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
33.0,13.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(226-253]\'','\'(23.8-28.5]\'','\'(12.2-15]\'','\'(45.6-48.7]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(82-87.2]\'','\'(-inf-166.3]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
28.0,7.0,'\'(2.4-3.6]\'',2.0,2.0,'\'(199-226]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(22.8-24.7]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',3.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
11.0,23.0,'\'(2.4-3.6]\'',4.0,2.0,'\'(280-307]\'','\'(33.2-37.9]\'','\'(12.2-15]\'','\'(30.1-33.2]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',1.0,0.0,'\'(0.8-1.6]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(28.5-30.4]\'','\'(-inf-12]\''
9.0,25.0,'\'(2.4-3.6]\'',4.0,2.0,'\'(226-253]\'','\'(9.7-14.4]\'','\'(15-17.8]\'','\'(54.9-inf)\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(61.2-66.4]\'','\'(169.6-172.9]\'','\'(20.9-22.8]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',4.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
33.0,23.0,'\'(2.4-3.6]\'',5.0,2.0,'\'(226-253]\'','\'(23.8-28.5]\'','\'(12.2-15]\'','\'(45.6-48.7]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(82-87.2]\'','\'(-inf-166.3]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',5.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
22.0,23.0,'\'(2.4-3.6]\'',6.0,2.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',6.0,2.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',3.0,3.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
16.0,23.0,'\'(2.4-3.6]\'',4.0,3.0,'\'(-inf-145]\'','\'(14.4-19.1]\'','\'(23.4-26.2]\'','\'(45.6-48.7]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',1.0,1.0,'\'(-inf-0.8]\'','\'(71.6-76.8]\'','\'(172.9-176.2]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
14.0,13.0,'\'(2.4-3.6]\'',4.0,3.0,'\'(145-172]\'','\'(9.7-14.4]\'','\'(12.2-15]\'','\'(33.2-36.3]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(92.4-97.6]\'','\'(192.7-inf)\'','\'(24.7-26.6]\'','\'(12-24]\''
3.0,27.0,'\'(2.4-3.6]\'',4.0,3.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
3.0,27.0,'\'(2.4-3.6]\'',5.0,3.0,'\'(172-199]\'','\'(47.3-inf)\'','\'(17.8-20.6]\'','\'(36.3-39.4]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
22.0,13.0,'\'(2.4-3.6]\'',2.0,3.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
11.0,19.0,'\'(2.4-3.6]\'',2.0,3.0,'\'(280-307]\'','\'(33.2-37.9]\'','\'(12.2-15]\'','\'(30.1-33.2]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',1.0,0.0,'\'(0.8-1.6]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(28.5-30.4]\'','\'(96-108]\''
13.0,22.0,'\'(2.4-3.6]\'',4.0,3.0,'\'(361-inf)\'','\'(14.4-19.1]\'','\'(9.4-12.2]\'','\'(30.1-33.2]\'','\'(-inf-223213.7]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(2.8-3.2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
28.0,13.0,'\'(3.6-4.8]\'',2.0,3.0,'\'(199-226]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(22.8-24.7]\'','\'(-inf-12]\''
34.0,10.0,'\'(3.6-4.8]\'',2.0,3.0,'\'(-inf-145]\'','\'(9.7-14.4]\'','\'(9.4-12.2]\'','\'(36.3-39.4]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(82-87.2]\'','\'(169.6-172.9]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
10.0,19.0,'\'(3.6-4.8]\'',3.0,3.0,'\'(334-361]\'','\'(47.3-inf)\'','\'(-inf-3.8]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(3.2-4]\'','\'(76.8-82]\'','\'(169.6-172.9]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
33.0,19.0,'\'(3.6-4.8]\'',4.0,3.0,'\'(226-253]\'','\'(23.8-28.5]\'','\'(12.2-15]\'','\'(45.6-48.7]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(82-87.2]\'','\'(-inf-166.3]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
6.0,13.0,'\'(3.6-4.8]\'',5.0,3.0,'\'(172-199]\'','\'(28.5-33.2]\'','\'(12.2-15]\'','\'(30.1-33.2]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
22.0,27.0,'\'(3.6-4.8]\'',6.0,3.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
13.0,7.0,'\'(3.6-4.8]\'',2.0,3.0,'\'(361-inf)\'','\'(14.4-19.1]\'','\'(9.4-12.2]\'','\'(30.1-33.2]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(2.8-3.2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(24.7-26.6]\'','\'(12-24]\''
17.0,16.0,'\'(3.6-4.8]\'',3.0,3.0,'\'(172-199]\'','\'(19.1-23.8]\'','\'(15-17.8]\'','\'(39.4-42.5]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(1.9-2.2]\'','\'(1.6-2]\'',0.0,1.0,'\'(-inf-0.8]\'','\'(61.2-66.4]\'','\'(169.6-172.9]\'','\'(20.9-22.8]\'','\'(-inf-12]\''
36.0,23.0,'\'(3.6-4.8]\'',3.0,3.0,'\'(-inf-145]\'','\'(9.7-14.4]\'','\'(17.8-20.6]\'','\'(48.7-51.8]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(97.6-102.8]\'','\'(176.2-179.5]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
10.0,23.0,'\'(3.6-4.8]\'',3.0,3.0,'\'(334-361]\'','\'(47.3-inf)\'','\'(-inf-3.8]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(3.2-4]\'','\'(76.8-82]\'','\'(169.6-172.9]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
34.0,10.0,'\'(3.6-4.8]\'',4.0,3.0,'\'(-inf-145]\'','\'(9.7-14.4]\'','\'(9.4-12.2]\'','\'(36.3-39.4]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(82-87.2]\'','\'(169.6-172.9]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
1.0,22.0,'\'(3.6-4.8]\'',6.0,3.0,'\'(226-253]\'','\'(9.7-14.4]\'','\'(12.2-15]\'','\'(36.3-39.4]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(2.8-3.1]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(28.5-30.4]\'','\'(-inf-12]\''
22.0,27.0,'\'(3.6-4.8]\'',6.0,3.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
28.0,19.0,'\'(3.6-4.8]\'',2.0,3.0,'\'(199-226]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(22.8-24.7]\'','\'(-inf-12]\''
25.0,16.0,'\'(3.6-4.8]\'',3.0,3.0,'\'(226-253]\'','\'(14.4-19.1]\'','\'(6.6-9.4]\'','\'(30.1-33.2]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(71.6-76.8]\'','\'(176.2-179.5]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
22.0,27.0,'\'(3.6-4.8]\'',6.0,3.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
14.0,28.0,'\'(3.6-4.8]\'',3.0,3.0,'\'(145-172]\'','\'(9.7-14.4]\'','\'(12.2-15]\'','\'(33.2-36.3]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(1.6-2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(92.4-97.6]\'','\'(192.7-inf)\'','\'(24.7-26.6]\'','\'(-inf-12]\''
28.0,19.0,'\'(3.6-4.8]\'',5.0,3.0,'\'(199-226]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(1.6-2.4]\'','\'(66.4-71.6]\'','\'(166.3-169.6]\'','\'(22.8-24.7]\'','\'(-inf-12]\''
36.0,14.0,'\'(3.6-4.8]\'',5.0,3.0,'\'(-inf-145]\'','\'(9.7-14.4]\'','\'(17.8-20.6]\'','\'(48.7-51.8]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(97.6-102.8]\'','\'(176.2-179.5]\'','\'(30.4-32.3]\'','\'(-inf-12]\''
22.0,27.0,'\'(3.6-4.8]\'',6.0,3.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(240510.4-257807.1]\'','\'(90.5-92.4]\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
1.0,22.0,'\'(4.8-6]\'',2.0,3.0,'\'(226-253]\'','\'(9.7-14.4]\'','\'(12.2-15]\'','\'(36.3-39.4]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(0.8-1.2]\'',0.0,0.0,'\'(0.8-1.6]\'','\'(87.2-92.4]\'','\'(169.6-172.9]\'','\'(28.5-30.4]\'','\'(-inf-12]\''
29.0,19.0,'\'(4.8-6]\'',4.0,3.0,'\'(199-226]\'','\'(14.4-19.1]\'','\'(12.2-15]\'','\'(39.4-42.5]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(3.7-inf)\'','\'(1.6-2]\'',1.0,0.0,'\'(1.6-2.4]\'','\'(92.4-97.6]\'','\'(179.5-182.8]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
25.0,28.0,'\'(4.8-6]\'',4.0,3.0,'\'(226-253]\'','\'(14.4-19.1]\'','\'(6.6-9.4]\'','\'(30.1-33.2]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(71.6-76.8]\'','\'(176.2-179.5]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
34.0,8.0,'\'(4.8-6]\'',4.0,3.0,'\'(-inf-145]\'','\'(9.7-14.4]\'','\'(9.4-12.2]\'','\'(36.3-39.4]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(82-87.2]\'','\'(169.6-172.9]\'','\'(26.6-28.5]\'','\'(-inf-12]\''
5.0,26.0,'\'(4.8-6]\'',4.0,3.0,'\'(226-253]\'','\'(19.1-23.8]\'','\'(12.2-15]\'','\'(42.5-45.6]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(-inf-0.8]\'','\'(102.8-inf)\'','\'(166.3-169.6]\'','\'(36.1-inf)\'','\'(-inf-12]\''
22.0,13.0,'\'(4.8-6]\'',5.0,3.0,'\'(172-199]\'','\'(23.8-28.5]\'','\'(6.6-9.4]\'','\'(-inf-30.1]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(2.8-3.1]\'','\'(-inf-0.4]\'',0.0,0.0,'\'(-inf-0.8]\'','\'(-inf-61.2]\'','\'(169.6-172.9]\'','\'(-inf-20.9]\'','\'(-inf-12]\''
15.0,28.0,'\'(4.8-6]\'',5.0,3.0,'\'(280-307]\'','\'(28.5-33.2]\'','\'(9.4-12.2]\'','\'(39.4-42.5]\'','\'(223213.7-240510.4]\'','\'(98.1-inf)\'',0.0,'\'(-inf-1.3]\'','\'(0.8-1.2]\'',1.0,0.0,'\'(0.8-1.6]\'','\'(71.6-76.8]\'','\'(169.6-172.9]\'','\'(24.7-26.6]\'','\'(-inf-12]\''
